year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
2017,8,3,6,"53,4","-154,3",1,4,0,0,6,3,,1,LXAU,,0,290,4,"7,2",,98,10,2,1026,4,0,0,12,0,8,,"2,9",3,9,9,9,6,,A,1,A,,5,"0,5",12,8,1,,126,34,992,114,5,1,2,,,,,,,1,111114,11111111111111,,,,NTM452,3,0,1,0,1,3/08/2017 6:00:00
2017,7,24,0,55,"-145,8",1,4,0,0,2,4,,1,LXAU,,0,50,4,"10,3",,98,2,2,1024,4,0,0,14,0,,,,3,12,8,,7,,2,0,0,,5,"0,5",11,6,1,,127,55,992,114,5,1,2,,,,,,,2,111116,11111111111111,,,,NSAV70,3,0,1,0,1,24/07/2017 0:00:00
2017,8,13,6,"35,9","131,4",1,4,0,0,5,3,,1,LXAU,,0,50,4,"8,2",,98,3,2,"1011,5",6,"2,5",0,29,0,"22,5",,"19,1",3,27,6,6,8,,3,9,0,,8,"0,5",4,10,"1,5",,191,51,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NUV2KD,3,0,1,0,1,13/08/2017 6:00:00
2017,8,30,18,"-2,5","72,2",1,4,0,0,1,4,1,1,LXBJ,,0,130,4,"8,2",,97,21,6,"1008,9",3,2,0,"26,7",0,"25,4",,"24,9",3,"30,3",5,5,7,,A,0,7,,4,1,13,12,3,,329,22,992,114,5,1,2,,,,,,,1,311111,11111111111111,,,,NX3L3Z,3,0,1,0,1,30/08/2017 18:00:00
2017,6,19,12,"13,9","61,7",1,4,0,0,6,4,,1,LXSZ,,0,230,3,"13,9",,97,5,4,1006,7,2,0,28,0,25,,"23,9",1,29,7,4,6,,3,9,8,,6,"2,5",24,12,3,,256,31,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NNV2OY,3,0,1,0,1,19/06/2017 12:00:00
2017,7,4,18,"-35,3","132,5",1,4,0,0,6,5,,1,LXVQ,,0,190,4,"12,9",,98,3,1,1014,3,1,0,14,0,"12,5",,"11,4",3,15,5,5,5,,5,7,1,,4,"1,5",23,14,3,,443,52,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NPUDCY,3,0,1,0,1,4/07/2017 18:00:00
2017,5,21,12,"36,4",-2,1,4,0,0,5,4,,1,LXYO,,0,50,4,"13,4",,97,3,2,"1018,5",7,"1,5",0,21,0,20,,"19,4",3,19,8,8,6,,2,A,A,,4,2,36,3,"0,5",,213,62,992,114,5,1,2,,,,,,,2,111211,11111111111111,,,,NK3TV5,3,0,1,0,1,21/05/2017 12:00:00
2017,1,22,22,2,134,1,4,0,0,6,3,1,1,MIBR,,0,20,3,"4,1",,98,1,2,"1010,9",3,"0,3",0,"27,7",0,25,,"23,8",1,"29,6",6,4,4,,6,6,4,,2,0,1,6,1,,299,24,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N52GLW,3,0,1,0,1,22/01/2017 22:00:00
2017,4,7,18,"41,5",-12,1,4,0,0,1,2,1,1,MIBR,,0,340,3,"2,6",,98,2,0,1018,4,0,0,"14,3",0,13,,"11,9",1,"15,4",0,0,0,,9,0,0,,0,0,4,6,"1,5",,176,12,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NEHFBU,3,0,1,0,1,7/04/2017 18:00:00
2017,4,19,6,"-31,7","154,2",1,4,0,0,5,4,,1,MPRZ,,0,90,4,"7,7",,98,2,0,"1027,1",2,"0,2",0,25,0,18,,13,1,28,4,3,4,,5,0,0,,4,1,15,8,2,,445,14,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NFYM9Y,3,0,1,0,1,19/04/2017 6:00:00
2017,4,7,15,-35,"151,4",1,4,0,0,4,3,,1,MPRZ,,0,10,4,"7,7",,98,2,0,"1025,7",7,"0,8",0,"20,5",0,17,,"14,6",1,27,3,2,4,,5,8,A,,3,"0,5",15,10,2,,445,51,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NEH3L4,3,0,1,0,1,7/04/2017 15:00:00
2017,2,25,17,"-27,3","153,8",1,4,0,0,3,3,,1,MPRZ,,0,150,4,"10,3",,98,3,1,1012,7,2,0,25,0,22,,"20,4",1,30,4,4,1,,4,A,A,,2,"1,5",38,5,2,,409,73,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,N9C35X,3,0,1,0,1,25/02/2017 17:00:00
2017,7,2,9,"-32,2","152,9",1,4,0,0,4,3,,1,MPRZ,,0,360,4,"5,1",,98,2,0,"1022,6",5,1,0,17,0,13,,"9,4",1,24,0,0,0,,9,0,0,,3,"0,5",18,5,4,,445,22,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NPJAHK,3,0,1,0,1,2/07/2017 9:00:00
2017,2,21,0,"-30,9","153,3",1,4,0,0,8,3,,1,MPRZ,,0,90,4,"5,7",,98,3,2,"1019,3",2,"0,3",0,25,0,20,,17,1,30,6,5,7,,2,0,0,,4,"0,5",10,5,"1,5",,445,3,992,114,5,1,2,,,,,,,2,511111,11111111111111,,,,N8QTHS,3,0,1,0,1,21/02/2017 0:00:00
2017,2,27,10,"-33,2","151,9",1,4,0,0,1,3,,1,MPRZ,,0,100,4,"11,3",,98,80,0,"1016,1",7,2,0,"22,5",0,21,,"20,2",1,,5,5,8,,5,7,8,,5,1,9,8,"1,5",,445,31,992,114,5,1,2,,,,,,,1,712111,11111111111111,,,,N9JVTP,3,0,1,0,1,27/02/2017 10:00:00
2017,7,23,5,"-29,2","153,7",1,4,0,0,8,3,,1,MPRZ,,0,280,4,"7,7",,98,1,0,"1025,6",4,0,0,18,0,15,,"12,7",1,23,0,0,0,,9,0,0,,5,"0,5",15,10,2,,409,93,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NS7936,3,0,1,0,1,23/07/2017 5:00:00
2017,4,17,13,"-24,1","165,5",1,4,0,0,5,4,,1,MPRZ,,0,100,4,"15,4",,98,1,0,"1017,6",2,"0,6",0,24,0,19,,"15,8",1,29,1,1,0,,9,8,0,,4,"1,5",20,10,"2,5",,410,45,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NFQR0W,3,0,1,0,1,17/04/2017 13:00:00
2017,7,29,2,"-16,2","149,5",1,4,0,0,2,3,,1,MPRZ,,0,170,4,"12,9",,98,2,0,"1016,8",8,"1,7",0,26,0,21,,"18,2",1,25,2,,1,,5,6,3,,5,"1,5",7,10,3,,372,69,992,114,5,1,2,,,,,,,2,111311,11111111111111,,,,NSYCNG,3,0,1,0,1,29/07/2017 2:00:00
2017,3,21,3,"-29,3","155,3",1,4,0,0,1,4,,1,MPRZ,,0,10,4,"7,2",,98,3,1,"1016,2",8,"1,1",0,25,0,23,,22,1,27,5,2,4,,5,4,8,,4,"0,5",1,6,"0,5",,409,95,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NCADLG,3,0,1,0,1,21/03/2017 3:00:00
2017,4,11,20,"-26,3","162,3",1,4,0,0,1,4,,1,MPRZ,,0,180,4,"7,2",,98,2,0,"1011,9",7,"0,3",0,23,0,19,,"16,5",1,27,4,2,2,,5,6,A,,2,"0,5",12,10,"1,5",,410,62,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NF08PH,3,0,1,0,1,11/04/2017 20:00:00
2017,4,12,12,"-23,5","166,5",1,4,0,0,2,4,,1,MPRZ,,0,150,4,"9,3",,98,3,1,"1011,8",4,0,0,25,0,23,,22,1,30,6,4,4,,5,6,A,,4,"0,5",9,6,"1,5",,410,36,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NF3B1Y,3,0,1,0,1,12/04/2017 12:00:00
2017,1,28,6,"20,5","128,3",1,4,0,0,4,3,,1,ONAI,,0,70,4,"9,3",,98,2,2,"1018,5",7,"1,5",0,24,0,"19,5",,"16,8",1,26,5,3,4,,6,6,A,,5,1,5,7,"1,5",,226,8,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5R3RP,3,0,1,0,1,28/01/2017 6:00:00
2017,2,18,6,"17,6","132,8",1,4,0,0,4,2,,1,ONAI,,0,60,4,"6,2",,98,2,0,"1017,5",7,"1,5",0,26,0,22,,"19,9",1,26,4,2,5,,5,6,8,,5,1,7,7,"1,5",,263,72,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N8EDY1,3,0,1,0,1,18/02/2017 6:00:00
2017,1,7,15,"-13,4",121,1,4,0,0,1,3,,1,ONBF,,0,270,3,"8,7",,98,3,0,1007,1,1,3,28,0,27,,27,1,30,3,2,1,,6,8,1,,6,2,27,9,3,,370,31,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N34CHE,3,0,1,0,1,7/01/2017 15:00:00
2017,1,15,18,"17,2","125,6",1,4,0,0,8,2,,1,ONBF,,0,40,3,"14,9",,97,3,2,1014,1,1,3,25,0,22,,21,1,26,7,7,2,,6,4,A,,9,4,4,8,"3,5",,262,75,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N45DWC,3,0,1,0,1,15/01/2017 18:00:00
2017,7,11,6,"-7,5","79,8",1,4,0,0,7,1,,1,ONCD,,0,100,4,"13,9",,98,3,1,1009,4,0,0,28,0,26,,"25,2",1,27,7,6,7,,3,A,A,,9,2,11,8,2,,329,79,992,114,5,1,2,,,,,,,2,114111,11111111111111,,,,NQNXF5,3,0,1,0,1,11/07/2017 6:00:00
2017,2,8,12,"29,4","-27,5",1,4,0,0,5,3,,1,ONFI,,0,120,4,"4,6",,98,50,2,1024,4,0,3,21,0,18,,16,3,20,7,7,4,,8,7,3,,5,2,32,4,2,,247,97,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N763GW,3,0,1,0,1,8/02/2017 12:00:00
2017,1,19,18,"6,7","107,7",1,4,0,0,5,3,,1,ONFL,,0,80,4,"13,4",,98,81,8,"1010,5",8,"0,5",0,24,0,24,,24,1,"26,8",8,8,A,,A,A,A,,6,3,8,10,"2,5",,296,67,992,114,5,1,2,,,,,,,1,112113,11111111111111,,,,N4NV6I,3,0,1,0,1,19/01/2017 18:00:00
2017,4,13,17,-26,"46,9",1,4,0,0,5,3,,1,ONGI,,0,80,4,"9,8",,97,1,1,1020,4,0,0,27,0,24,,"22,8",3,28,5,4,1,,6,8,3,,6,"2,5",21,6,"2,5",,398,66,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NF8VL6,3,0,1,0,1,13/04/2017 17:00:00
2017,3,17,12,"41,3","-24,9",1,4,0,0,1,2,,1,ONHA,,0,10,3,"6,7",,97,1,2,"1032,6",4,0,0,15,0,10,,"4,3",3,14,6,5,4,,5,6,A,,8,"0,5",5,25,3,,175,14,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NBTTHF,3,0,1,0,1,17/03/2017 12:00:00
2017,3,6,16,"19,4",-67,1,4,0,0,1,2,,1,ONHA,,0,,3,,,97,2,1,"1020,6",1,2,0,28,0,26,,"25,2",3,26,6,5,2,,4,1,3,,8,4,3,15,3,,279,97,992,114,5,1,2,,,,,,,2,111611,11111111111111,,,,NAGY80,3,0,1,0,1,6/03/2017 16:00:00
2017,3,17,16,"41,6","-24,2",1,4,0,0,1,2,,1,ONHA,,0,10,3,"7,7",,97,2,2,"1031,6",6,1,0,16,0,11,,"5,7",3,14,8,8,7,,2,7,A,,8,1,5,25,3,,175,14,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NBUKOA,3,0,1,0,1,17/03/2017 16:00:00
2017,3,16,5,"38,9","-30,3",1,4,0,0,1,2,,1,ONHA,,0,10,3,"15,4",,97,2,2,"1031,6",6,1,0,15,0,12,,"9,2",3,16,8,8,A,,A,A,A,,8,3,35,30,4,,210,80,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NBNXWO,3,0,1,0,1,16/03/2017 5:00:00
2017,3,12,5,"30,3","-47,4",1,4,0,0,1,3,,1,ONHA,,0,140,3,"8,7",,97,2,0,"1026,6",4,0,0,18,0,15,,"12,7",3,21,1,1,1,,5,A,A,,8,1,1,20,2,,209,7,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NB62OK,3,0,1,0,1,12/03/2017 5:00:00
2017,6,23,10,"25,2","-35,4",1,4,0,0,5,3,,1,ONIK,,0,90,4,"6,2",,98,1,1,1021,4,0,0,22,0,19,,"17,2",1,25,6,6,5,,5,A,A,,4,"0,5",5,8,"1,5",,246,55,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NODEVP,3,0,1,0,1,23/06/2017 10:00:00
2017,5,4,1,"27,9","-92,6",1,4,0,0,3,3,,1,ONIK,,0,140,4,"7,2",,97,3,2,1009,4,0,0,25,0,24,,"23,5",1,25,8,8,7,,2,A,A,,5,2,9,6,1,,240,72,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NHV7SP,3,0,1,0,1,4/05/2017 1:00:00
2017,6,10,8,"30,6","-19,7",1,4,0,0,2,3,,1,ONIK,,0,20,4,"6,2",,98,1,0,1020,3,1,0,21,0,17,,"14,2",1,21,4,4,4,,5,A,A,,4,"0,5",32,10,"1,5",,212,9,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NMO7W9,3,0,1,0,1,10/06/2017 8:00:00
2017,8,2,12,"12,6","-71,6",1,4,0,0,2,3,,1,ONIK,,0,80,4,"6,2",,97,25,6,1014,4,0,0,28,0,26,,"25,2",1,29,2,1,7,,3,6,8,,4,1,5,6,1,,278,21,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NTIONB,3,0,1,0,1,2/08/2017 12:00:00
2017,4,8,13,"20,6","-83,9",1,4,0,0,7,4,,1,ONIK,,0,50,4,"8,2",,97,3,0,1018,3,1,0,24,0,21,,"19,4",1,27,7,5,7,,4,7,A,,4,1,11,7,1,,241,3,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NEL383,3,0,1,0,1,8/04/2017 13:00:00
2017,5,30,23,"16,4","-52,7",1,4,0,0,5,4,,1,ONIK,,0,70,4,"8,2",,97,3,1,1019,6,1,0,27,0,23,,21,1,29,4,4,4,,6,A,A,,4,1,9,8,"1,5",,280,62,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NLBRB2,3,0,1,0,1,30/05/2017 23:00:00
2017,8,25,11,"16,6",-67,1,4,0,0,7,4,,1,ONIK,,0,130,4,"7,7",,98,3,1,1015,4,0,0,30,0,28,,"27,3",1,32,5,4,4,,5,1,2,,4,1,8,6,1,,279,67,992,114,5,1,2,,,,,,,2,511111,11111111111111,,,,NWFBS9,3,0,1,0,1,25/08/2017 11:00:00
2017,6,7,21,"25,1","-35,5",1,4,0,0,1,3,,1,ONIK,,0,70,4,"6,7",,98,2,0,1021,6,1,0,23,0,19,,"16,5",1,26,3,3,1,,5,A,A,,4,"0,5",7,10,"1,5",,246,55,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NMCQ63,3,0,1,0,1,7/06/2017 21:00:00
2017,4,19,16,"31,6","-25,2",1,4,0,0,6,4,,1,PBAD,,0,30,4,"3,6",,98,2,2,"1015,5",7,1,0,"20,5",0,16,,"12,6",1,"20,2",6,,1,,5,6,A,,2,1,1,5,1,,211,15,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NG0I1U,3,0,1,0,1,19/04/2017 16:00:00
2017,2,10,15,"29,2","138,8",1,4,0,0,8,3,,1,PBAD,,0,280,4,"25,7",,98,2,2,1010,4,0,0,"13,5",0,10,,"6,2",1,21,8,,7,,2,A,A,,6,3,27,10,6,,227,98,992,114,5,1,2,,,,,,,1,115111,11111111111111,,,,N7FRL8,3,0,1,0,1,10/02/2017 15:00:00
2017,7,24,5,"59,2",-152,1,4,0,0,8,4,,1,PBAD,,0,140,4,"12,3",,98,2,0,"1022,3",8,"1,8",0,14,0,"12,5",,"11,2",1,10,4,1,0,,9,6,1,,3,"1,5",21,6,"1,5",,126,92,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NSBTGX,3,0,1,0,1,24/07/2017 5:00:00
2017,2,16,20,"33,2","127,4",1,4,0,0,7,3,,1,PBAD,,0,230,4,"19,5",,98,2,2,"1016,5",7,"2,5",0,"14,5",0,"12,2",,"10,1",1,17,8,,,,A,,,,4,3,38,7,1,,190,37,992,114,5,1,2,,,,,,,1,111311,11111111111111,,,,N87WXR,3,0,1,0,1,16/02/2017 20:00:00
2017,4,21,20,"26,5","-42,8",1,4,0,0,5,4,,1,PBAD,,0,230,4,"13,4",,98,1,2,1010,4,0,0,22,0,19,,"17,2",1,22,5,3,4,,5,4,A,,3,"1,5",28,8,3,,245,62,992,114,5,1,2,,,,,,,2,113111,11111111111111,,,,NGAJPY,3,0,1,0,1,21/04/2017 20:00:00
2017,2,11,5,"32,3",138,1,4,0,0,8,3,,1,PBAD,,0,300,4,"13,9",,98,1,7,"1011,5",4,0,0,8,0,6,,"3,3",1,20,4,2,2,,4,9,A,,4,4,33,10,5,,191,28,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N7IEZS,3,0,1,0,1,11/02/2017 5:00:00
2017,8,26,13,"53,5","-133,4",1,4,0,0,4,4,,1,PBAD,,0,260,4,"12,9",,98,2,2,"1012,7",2,3,0,"14,5",0,14,,"13,6",1,14,8,8,7,,2,A,A,,4,2,21,7,2,,128,33,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NWKARK,3,0,1,0,1,26/08/2017 13:00:00
2017,1,31,20,"9,7","176,6",1,4,0,0,5,4,,1,PBAD,,0,80,4,"10,3",,98,3,2,"1011,3",2,1,0,27,0,24,,"22,6",1,29,7,7,7,,3,7,0,,3,"1,5",10,6,2,,303,96,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N67IF8,3,0,1,0,1,31/01/2017 20:00:00
2017,5,17,18,"34,6","-19,8",1,4,0,0,1,3,1,1,PBBB,,0,350,3,"12,3",,98,2,1,"1025,1",8,1,0,"20,5",0,17,,15,1,19,5,5,2,,4,0,0,,3,6,30,8,"1,5",,212,49,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJMBJ9,3,0,1,0,1,17/05/2017 18:00:00
2017,2,17,12,"47,1","-23,7",1,4,0,0,6,3,1,1,PBBB,,0,260,3,"15,4",,98,1,6,"1018,9",2,"4,2",0,"14,8",0,11,,"7,8",3,"11,8",3,1,1,,5,5,0,,9,"2,5",25,12,5,,175,73,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N8AXW9,3,0,1,0,1,17/02/2017 12:00:00
2017,1,6,12,"43,7","-21,5",1,4,0,0,6,3,1,1,PBBB,,0,160,3,"5,1",,96,5,2,1025,2,"1,3",0,"15,5",0,"14,9",,"14,5",3,16,7,5,5,,5,1,A,,7,1,26,10,2,,175,31,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N2Z6Y1,3,0,1,0,1,6/01/2017 12:00:00
2017,5,7,18,"28,4","-76,2",1,4,0,0,2,4,,1,PBGH,,0,210,4,"7,7",,98,2,1,"1013,5",6,1,0,25,0,23,,22,1,"26,2",4,4,5,,5,4,A,,5,"0,5",9,6,1,,242,86,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NICGM4,3,0,1,0,1,7/05/2017 18:00:00
2017,5,14,15,"38,1","-22,8",1,4,0,0,1,4,,1,PBGH,,0,200,4,"15,4",,98,2,2,1014,4,0,0,18,0,18,,18,1,18,8,8,5,,5,7,A,,5,2,3,6,"2,5",,211,82,992,114,5,1,2,,,,,,,2,111313,11111111111111,,,,NJ7OX4,3,0,1,0,1,14/05/2017 15:00:00
2017,4,24,8,"37,2","-0,9",1,4,0,0,5,4,,1,PBGH,,0,40,4,"7,7",,98,2,0,"1015,6",2,"1,4",0,20,0,19,,"18,4",1,17,2,1,1,,A,0,5,,2,"0,5",9,6,1,,213,70,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NGM4P4,3,0,1,0,1,24/04/2017 8:00:00
2017,1,5,6,"-1,9","145,5",1,4,0,0,7,4,1,1,PBOF,,0,130,3,"4,1",,98,3,2,"1007,5",7,"1,5",0,"30,3",0,26,,"24,5",3,"27,7",6,6,7,,3,7,0,,3,"0,5",5,9,1,,336,15,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N2TK1M,3,0,1,0,1,5/01/2017 6:00:00
2017,1,10,6,"25,8","132,1",1,4,0,0,8,3,1,1,PBOF,,0,350,3,"7,7",,98,1,1,"1019,1",7,1,0,23,0,16,,"11,4",3,21,2,2,5,,5,4,0,,3,"0,5",1,8,2,,227,52,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3GAKD,3,0,1,0,1,10/01/2017 6:00:00
2017,2,24,6,"16,6","-50,4",1,4,0,0,8,3,1,1,PCGQ,,0,110,3,"5,1",,97,81,8,"1015,7",8,"0,6",0,26,0,"24,3",,"23,7",1,"25,9",7,7,7,,3,0,0,,4,1,13,6,"1,5",,280,60,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N95F0E,3,0,1,0,1,24/02/2017 6:00:00
2017,2,2,6,"37,5","-72,5",1,4,0,0,5,3,,1,PCSZ,,0,350,4,"8,2",,97,2,2,"1017,8",2,1,0,"11,8",0,"8,1",,"4,5",1,"17,2",5,,,,A,,,,8,"1,5",27,5,1,,206,72,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N6DY91,3,0,1,0,1,2/02/2017 6:00:00
2017,4,17,1,13,"-90,7",1,4,0,0,7,4,,1,PDAN,,0,220,4,"3,6",,98,2,2,"1010,1",5,"0,2",0,29,0,"26,1",,"24,9",1,"29,1",4,2,1,,4,0,8,,3,"0,5",28,5,"1,5",,276,30,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NFOEZU,3,0,1,0,1,17/04/2017 1:00:00
2017,5,20,4,"58,3","-137,2",1,4,0,0,7,3,,1,PDAN,,0,110,4,"4,1",,97,2,2,1019,7,1,0,"8,1",0,"7,9",,"7,7",1,"8,8",8,8,6,,2,A,A,,1,"0,5",12,3,"0,5",,128,87,992,114,5,1,2,,,,,,,2,111113,11111111111111,,,,NJXKCU,3,0,1,0,1,20/05/2017 4:00:00
2017,5,9,18,"35,8","-143,8",1,4,0,0,1,4,,1,PDAN,,0,230,4,"8,2",,98,2,2,"1024,8",2,2,0,18,0,"17,5",,"17,2",1,16,8,7,7,,2,7,A,,1,"0,5",12,5,1,,199,53,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NILS47,3,0,1,0,1,9/05/2017 18:00:00
2017,5,2,2,"24,5","-154,9",1,4,0,0,5,4,,1,PDAN,,0,120,4,"10,8",,98,3,1,"1017,1",7,2,0,"24,8",0,"24,2",,"23,9",1,"23,7",3,2,1,,2,0,A,,2,1,27,3,"1,5",,234,44,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHM31Y,3,0,1,0,1,2/05/2017 2:00:00
2017,4,22,2,30,"-116,4",1,4,0,0,8,4,,1,PDAN,,0,320,4,"10,3",,98,2,1,"1011,1",4,0,0,"16,1",0,"15,9",,"15,8",3,"15,1",5,5,1,,0,1,0,,4,2,31,6,3,,202,6,992,114,5,1,2,,,,,,,2,111113,11111111111111,,,,NGBPY3,3,0,1,0,1,22/04/2017 2:00:00
2017,4,30,1,"36,8","-144,2",1,4,0,0,5,4,,1,PDAN,,0,120,4,"9,8",,98,2,2,1024,5,1,0,17,0,"16,5",,"16,2",1,18,8,8,7,,2,A,A,,2,"0,5",2,3,"1,5",,199,64,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHCLXD,3,0,1,0,1,30/04/2017 1:00:00
2017,5,8,1,"25,6","-151,9",1,4,0,0,1,4,,1,PDAN,,0,120,4,"10,3",,98,2,0,1020,4,0,0,"23,4",0,"20,1",,"18,2",1,"23,7",3,1,1,,5,4,0,,3,1,25,3,"1,5",,234,51,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NIDUDO,3,0,1,0,1,8/05/2017 1:00:00
2017,1,3,10,"-58,1","-57,3",1,4,0,0,8,4,,1,PDAN,,0,130,3,"7,2",,98,1,2,981,7,3,0,"0,9",0,"0,9",,"0,9",1,"5,7",8,8,6,,5,A,A,,4,1,33,8,1,,532,87,992,114,5,1,2,,,,,,,2,511113,11111111111111,,,,N2L9S2,3,0,1,0,1,3/01/2017 10:00:00
2017,5,6,16,"19,7",-155,1,4,0,0,6,2,,1,PDAN,,0,,4,,,98,3,0,"1019,7",7,1,0,24,0,22,,21,1,"24,8",3,3,4,,6,0,0,,1,"0,5",27,6,1,,270,95,992,114,5,1,2,,,,,,,2,117111,11111111111111,,,,NI7FGO,3,0,1,0,1,6/05/2017 16:00:00
2017,2,17,12,"18,2","-40,8",1,4,0,0,8,3,1,1,PDBP,,0,130,3,"10,8",,98,25,2,"1019,7",1,"0,7",0,"24,6",0,"20,3",,"18,2",1,25,4,3,3,,5,6,0,,1,"0,5",6,7,"2,5",,281,80,992,114,5,1,2,,,,,,,2,111311,11111111111111,,,,N8AYZ7,3,0,1,0,1,17/02/2017 12:00:00
2017,5,14,18,"38,5","-51,4",1,4,0,0,2,3,1,1,PDBP,,0,20,3,"3,6",,98,3,2,1018,2,"2,4",0,"18,2",0,"16,6",,"15,7",1,"19,7",7,4,7,,5,7,0,,3,"1,5",3,10,3,,208,81,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NJ8A18,3,0,1,0,1,14/05/2017 18:00:00
2017,5,2,12,"56,3","-42,1",1,4,0,0,5,3,1,1,PDBP,,0,350,3,"15,4",,97,2,0,"1002,1",2,"3,4",0,4,0,"2,7",,1,1,"3,8",6,5,4,,5,7,0,,1,1,34,7,3,,137,62,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHNZR3,3,0,1,0,1,2/05/2017 12:00:00
2017,6,10,12,"21,2","68,4",1,4,0,0,3,2,1,1,PDHO,,0,260,4,"5,1",,98,2,1,1002,8,"1,7",0,"31,9",0,"27,8",,"26,5",1,"30,7",4,2,2,,5,0,6,,3,1,20,9,"2,5",,220,18,992,114,5,1,2,,,,,,,2,131111,11111111111111,,,,NMP0B9,3,0,1,0,1,10/06/2017 12:00:00
2017,5,25,12,"19,2","70,2",1,4,0,0,7,3,1,1,PDHP,,0,290,3,"5,1",,98,2,0,"1004,4",6,"1,8",0,"30,5",0,"27,7",,"26,8",1,"30,6",0,0,0,,9,0,0,,4,2,27,8,3,,257,90,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NKMI37,3,0,1,0,1,25/05/2017 12:00:00
2017,6,10,12,"34,4","28,9",1,4,0,0,7,4,1,1,PDHP,,0,300,3,"12,9",,98,2,0,"1012,1",8,1,0,25,0,"20,5",,"18,3",1,"23,2",1,0,0,,8,0,5,,8,3,30,8,4,,216,48,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NMOZTX,3,0,1,0,1,10/06/2017 12:00:00
